user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
ZJS0269,30.0,34.0,16.0,35.0,27.0,-14.879999999999997,-25.9315,10,4,6,8,-18.43,-28.16,1,-13.5184375,-24.309609375,73,31,49,58,-14.379999999999999,-25.175,19,18,0,0,
CJM0521,13.0,18.0,37.0,18.0,24.0,-13.508666666666667,-24.321666666666665,12,9,15,13,-14.17,-25.85,7,-12.073076923076925,-22.564743589743593,76,44,83,70,-12.54,-23.11,25,18,0,0,
MDH0580,41.0,37.0,18.0,40.0,31.0,-15.858666666666668,-23.674666666666667,11,5,16,18,-18.6,-24.599999999999998,5,-13.118663101604277,-22.832513368983953,92,52,98,95,-14.44,-23.57,23,15,0,0,
JRS0362,50.0,50.0,14.0,37.0,24.0,-14.396499999999996,-23.261499999999998,12,6,8,13,-13.940000000000001,-22.125,6,-14.058983050847454,-24.207118644067794,32,14,24,33,-15.619999999999997,-25.559999999999995,19,18,0,0,
WXH0872,17.0,20.0,19.0,21.0,25.0,-11.677666666666667,-21.723999999999997,15,9,13,15,-13.775000000000002,-24.155,3,-12.294487179487179,-22.844166666666666,84,45,73,77,-13.035,-24.160000000000004,23,18,0,0,
MHA0798,11.0,27.0,17.0,22.0,40.0,-15.541999999999998,-26.715333333333334,3,0,4,8,-17.369999999999997,-30.25,1,-13.0317,-23.538,51,27,42,47,-14.34,-25.959999999999997,16,18,0,0,
JZD0888,20.0,20.0,30.0,14.0,30.0,-11.542000000000002,-21.955,16,10,19,12,-10.325,-20.525000000000002,7,-12.066602564102562,-22.581858974358973,76,44,83,69,-12.415,-23.17,25,18,0,0,
HDD0806,47.0,28.0,36.0,19.0,38.0,-13.001333333333331,-25.361333333333334,10,3,4,7,-11.48,-27.58,3,-12.8152,-23.4225,55,26,44,56,-12.884999999999998,-24.655,17,18,0,0,
BSB0990,34.0,44.0,13.0,43.0,37.0,0,0,0,0,0,0,0,0,0,-12.665500000000002,-23.3091,56,27,45,56,-12.115,-24.655,17,18,0,0,
ALC0788,34.0,18.0,15.0,36.0,35.0,-12.746,-24.384999999999998,15,10,12,15,-14.330000000000002,-27.46,5,-13.156470588235297,-22.907326203208555,92,52,97,95,-14.6,-24.009999999999998,24,18,0,0,
JCR0921,47.0,46.0,31.0,40.0,34.0,-12.814,-23.448666666666668,9,5,7,7,-14.420000000000002,-25.82,2,-12.836500000000001,-23.245600000000003,52,28,43,47,-13.714999999999998,-24.880000000000003,16,18,0,0,
RRA0938,35.0,36.0,21.0,38.0,29.0,-14.205333333333334,-24.29266666666667,7,4,8,9,-16.0,-24.52,2,-12.697599999999998,-23.3151,56,27,45,57,-11.995,-24.42,17,18,0,0,
SHW0578,39.0,42.0,14.0,49.0,31.0,-15.689666666666668,-23.511000000000003,11,5,16,18,-18.6,-24.599999999999998,6,-13.091550802139036,-22.806256684491977,92,52,98,95,-14.44,-23.57,24,18,0,0,
GCL0016,45.0,32.0,20.0,24.0,34.0,0,0,0,0,0,0,0,0,0,-11.172999999999998,-23.766000000000002,6,1,3,6,-10.42,-25.95,1,18,0,0,
GOK0238,33.0,43.0,27.0,40.0,33.0,-15.705999999999998,-24.488666666666667,7,4,6,8,-19.68,-27.54,4,-12.708400000000001,-23.292700000000004,56,27,45,56,-12.115,-24.655,16,12,0,0,
BCB0679,46.0,36.0,39.0,31.0,31.0,-16.033333333333335,-26.417333333333332,6,2,4,8,-19.35,-30.06,3,-12.907,-23.3053,52,28,43,47,-13.714999999999998,-24.880000000000003,15,14,0,0,
IHK0841,35.0,23.0,41.0,28.0,29.0,-12.992666666666667,-24.214666666666666,14,9,12,16,-17.18,-28.265,5,-13.196042780748662,-22.880000000000003,91,51,97,96,-14.85,-23.89,24,18,0,0,
SAP0867,13.0,25.0,43.0,19.0,30.0,-11.959666666666665,-21.693666666666665,15,9,13,14,-14.020000000000001,-24.33,2,-12.34871794871795,-22.83833333333333,84,45,73,76,-13.285,-24.040000000000003,22,7,0,0,
ALD0529,35.0,21.0,19.0,21.0,27.0,-13.103666666666667,-24.17233333333333,12,9,15,13,-13.92,-25.970000000000002,7,-11.995192307692307,-22.53602564102564,76,44,83,70,-12.264999999999999,-23.045,25,18,0,0,
KRG0158,34.0,38.0,42.0,14.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,
TJB0302,42.0,47.0,24.0,40.0,29.0,-12.553333333333335,-22.692666666666668,13,6,16,16,-13.935,-24.110000000000003,3,-13.113957219251336,-22.798770053475934,92,52,98,96,-14.44,-23.57,24,18,0,0,
ILC0838,40.0,36.0,42.0,16.0,33.0,-13.085666666666665,-24.205,14,10,13,15,-16.61,-27.465,5,-13.21096256684492,-22.87844919786096,91,52,98,95,-14.69,-23.45,24,18,0,0,
RIH0777,26.0,44.0,19.0,16.0,27.0,-12.514999999999999,-22.357999999999997,14,6,14,20,-14.285000000000002,-25.214999999999996,2,-12.002692307692307,-22.49871794871795,76,45,84,70,-12.254999999999999,-22.730000000000004,25,18,0,0,
HCW0419,40.0,21.0,35.0,34.0,35.0,-13.301499999999997,-23.6295,12,5,7,11,-14.63,-24.175,4,-13.566718749999998,-24.349531250000002,73,31,48,57,-14.354999999999999,-24.990000000000002,19,18,0,0,
DAL0673,39.0,35.0,46.0,41.0,36.0,-16.094,-26.390666666666668,6,2,4,8,-19.35,-30.06,4,-12.9161,-23.301299999999998,52,28,43,47,-13.714999999999998,-24.880000000000003,16,18,0,0,
RMS0266,33.0,40.0,25.0,23.0,37.0,-11.784999999999998,-20.748,7,3,6,5,-11.475,-18.73,3,-13.580546875,-24.349843749999998,72,31,49,57,-14.515,-25.160000000000004,19,18,0,0,
KDT0346,36.0,41.0,10.0,22.0,33.0,-12.033333333333333,-23.848666666666666,16,8,15,10,-11.6,-24.77,4,-11.96480769230769,-22.500384615384615,76,45,84,69,-12.104999999999999,-22.605000000000004,25,18,0,0,
KAL0395,13.0,24.0,22.0,28.0,29.0,-14.646428571428572,-24.95214285714286,7,4,7,5,-18.255000000000003,-27.82,1,-12.828299999999997,-23.462699999999998,55,26,44,57,-12.075000000000001,-24.64,17,18,0,0,
ARD0509,50.0,40.0,35.0,32.0,32.0,-12.867999999999999,-23.632666666666665,13,10,16,12,-13.610000000000001,-24.310000000000002,7,-11.949871794871797,-22.43224358974359,77,45,84,69,-12.014999999999999,-22.34,25,18,0,0,
BTL0722,39.0,41.0,36.0,17.0,49.0,-10.286999999999995,-20.26233333333333,19,11,17,17,-9.435,-18.895000000000003,2,-13.218502673796792,-22.90989304812834,91,52,98,95,-14.69,-23.45,24,18,0,0,
WPE0538,21.0,16.0,23.0,22.0,35.0,-16.502333333333333,-24.438,10,4,15,18,-19.915,-27.255,6,-13.22192513368984,-22.95497326203209,91,51,97,95,-14.6,-24.009999999999998,24,18,0,0,
CLF0852,36.0,45.0,28.0,18.0,26.0,-11.480333333333334,-21.219666666666665,15,10,14,15,-13.52,-23.625,3,-12.256538461538463,-22.747179487179487,84,46,74,77,-13.16,-24.1,23,18,0,0,
HJA0018,39.0,43.0,47.0,37.0,32.0,0,0,0,0,0,0,0,0,0,-11.244999999999997,-22.481,7,1,3,6,-10.78,-23.71,1,18,0,0,
MIM0712,16.0,15.0,39.0,23.0,22.0,-10.378666666666668,-20.318333333333335,19,10,16,18,-9.720000000000002,-19.585,2,-13.23320855614973,-22.918877005347596,91,51,97,96,-14.85,-23.89,24,18,0,0,
CEJ0109,21.0,46.0,17.0,17.0,32.0,-14.599,-25.2365,10,5,7,6,-15.764999999999999,-25.955,4,-13.596328125000001,-24.361015625,72,31,49,57,-14.515,-25.160000000000004,18,16,0,0,
JCW0858,14.0,35.0,22.0,41.0,39.0,-11.478000000000002,-21.463,16,10,14,14,-12.31,-22.735000000000003,3,-12.256089743589746,-22.79397435897436,85,46,74,76,-12.605,-23.75,23,18,0,0,
DFR0218,45.0,14.0,22.0,37.0,27.0,-15.359000000000002,-25.77,10,3,8,12,-16.599999999999998,-26.925,11,-14.228135593220337,-24.504406779661018,32,14,23,33,-15.780000000000001,-26.0,19,18,0,0,
BAL0044,14.0,41.0,26.0,44.0,30.0,-15.543500000000002,-25.466500000000003,10,3,9,11,-16.840000000000003,-26.49,11,-14.290677966101693,-24.401525423728817,32,14,24,32,-15.919999999999998,-25.809999999999995,19,18,0,0,
ASS0206,12.0,18.0,20.0,28.0,30.0,-11.852,-25.191333333333333,8,3,4,6,-10.110000000000003,-26.49,2,-14.454406779661015,-24.704915254237292,31,13,23,32,-16.080000000000002,-26.25,19,18,0,0,
IUB0565,44.0,39.0,35.0,22.0,30.0,-8.32066666666667,-18.699333333333335,10,5,8,13,-5.51,-15.509999999999998,1,-12.771999999999998,-23.332900000000002,55,27,45,56,-12.684999999999999,-24.2,16,12,0,0,
ASG0048,41.0,36.0,19.0,24.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,
TET0621,30.0,37.0,44.0,32.0,27.0,-13.116333333333333,-23.610666666666667,15,8,15,13,-15.920000000000002,-25.48,5,-12.264871794871793,-22.73326923076923,85,46,74,77,-12.855,-23.630000000000003,23,18,0,0,
ARA0252,39.0,39.0,27.0,21.0,35.0,-15.861333333333334,-27.33533333333333,7,0,3,7,-18.240000000000002,-28.41,1,-13.574609375,-24.33875,72,31,49,57,-14.49,-24.975,19,18,0,0,
AMR0318,45.0,50.0,17.0,25.0,21.0,-10.921666666666663,-21.00233333333333,20,11,14,18,-10.755,-21.520000000000003,3,-12.189487179487177,-22.693653846153843,84,46,74,77,-13.035,-24.160000000000004,23,18,0,0,
WTF0387,40.0,23.0,40.0,25.0,24.0,-13.528000000000002,-23.890666666666668,6,3,6,6,-17.049999999999997,-26.689999999999998,0,-12.957300000000004,-23.368000000000002,51,27,42,48,-14.44,-25.714999999999996,16,18,0,0,
AJL0462,16.0,24.0,44.0,31.0,28.0,-15.898333333333333,-25.504333333333335,12,5,12,15,-19.099999999999998,-30.110000000000003,3,-13.22149732620321,-22.8920320855615,92,52,97,96,-14.85,-23.89,24,18,0,0,
SDF0017,11.0,40.0,39.0,18.0,30.0,0,0,0,0,0,0,0,0,0,-12.702,-24.094,6,1,3,6,-11.440000000000001,-23.990000000000002,1,18,0,0,
RDM0150,39.0,15.0,37.0,26.0,30.0,0,0,0,0,0,0,0,0,0,-8.446666666666667,-17.363333333333337,2,1,2,2,-8.909999999999998,-17.979999999999997,0,18,0,0,
HKF0831,23.0,42.0,49.0,21.0,24.0,-13.138333333333334,-24.02133333333333,14,10,13,16,-16.939999999999998,-27.605,5,-13.21941176470588,-22.84898395721925,91,52,98,96,-14.69,-23.45,24,18,0,0,
DGF0443,39.0,44.0,18.0,28.0,33.0,-13.003499999999999,-25.159,11,7,10,8,-11.285000000000002,-24.7,3,-13.523515625000003,-24.300234375000002,72,31,49,57,-14.149999999999997,-24.830000000000002,19,18,0,0,
CAB0614,17.0,38.0,22.0,12.0,34.0,-13.400333333333332,-24.175333333333334,14,8,15,12,-16.865000000000002,-26.860000000000003,5,-12.31948717948718,-22.84185897435897,84,46,74,76,-13.035,-24.160000000000004,23,18,0,0,
DBG0261,45.0,47.0,17.0,36.0,28.0,-10.375333333333334,-20.65333333333333,10,7,9,6,-9.469999999999999,-20.35,2,-13.467500000000001,-24.23515625,73,31,49,58,-14.149999999999997,-24.830000000000002,19,18,0,0,
ZDW0859,39.0,45.0,26.0,41.0,32.0,-11.152000000000001,-20.98233333333333,16,10,14,14,-12.135,-22.425000000000004,3,-12.193397435897438,-22.701538461538465,85,46,74,76,-12.605,-23.75,23,18,0,0,
UCH0519,33.0,40.0,20.0,47.0,28.0,-12.665999999999999,-23.566666666666663,13,10,16,13,-13.144999999999998,-24.225,6,-11.911025641025642,-22.419551282051284,77,45,84,70,-12.04,-22.525,24,14,0,0,
CAC0889,46.0,49.0,32.0,41.0,27.0,-10.733,-20.889,17,11,20,13,-8.855,-18.500000000000004,6,-11.91102564102564,-22.376858974358974,77,45,84,70,-11.889999999999999,-22.4,24,3,0,0,
EHD0584,38.0,40.0,42.0,43.0,22.0,-15.957666666666668,-23.37766666666667,11,5,16,19,-18.630000000000003,-24.49,5,-13.13454545454545,-22.784866310160425,92,52,98,96,-14.69,-23.45,23,10,0,0,
OLB0749,43.0,35.0,20.0,39.0,36.0,-13.476666666666667,-24.60766666666666,14,6,15,13,-12.79,-26.435000000000002,5,-12.198012820512824,-22.745256410256413,85,46,74,76,-12.605,-23.75,22,5,0,0,
BWH0813,36.0,36.0,33.0,20.0,30.0,-12.929333333333332,-25.055999999999997,10,4,5,7,-11.78,-27.83,3,-12.804400000000001,-23.3767,55,27,45,56,-12.834999999999999,-24.325,17,18,0,0,
DMG0358,19.0,39.0,14.0,25.0,29.0,-15.267500000000002,-24.2545,11,6,8,13,-14.09,-22.25,6,-14.354237288135593,-24.54372881355932,31,14,24,33,-15.919999999999998,-25.809999999999995,19,18,0,0,
MAE0331,36.0,39.0,18.0,12.0,28.0,-12.214000000000002,-23.904333333333334,16,8,15,11,-11.6,-24.77,4,-11.999551282051282,-22.511089743589743,76,45,84,70,-12.104999999999999,-22.605000000000004,25,18,0,0,
AMD0077,23.0,19.0,12.0,25.0,25.0,-11.722000000000001,-21.432000000000002,7,2,5,6,-10.78,-20.529999999999998,3,-13.575625000000002,-24.40328125,72,30,48,58,-14.594999999999999,-25.380000000000003,19,18,0,0,
XLB0710,46.0,38.0,39.0,36.0,20.0,-9.753666666666668,-19.522,20,11,17,18,-8.670000000000002,-18.045,2,-13.132941176470592,-22.791122994652405,92,52,98,96,-14.69,-23.45,24,18,0,0,
DAG0558,20.0,16.0,37.0,25.0,26.0,-8.929333333333334,-19.550666666666668,10,4,7,14,-7.829999999999998,-22.86,2,-12.8633,-23.460600000000003,55,26,44,57,-12.700000000000001,-24.34,17,18,0,0,
WLV0566,10.0,19.0,38.0,24.0,39.0,-9.350666666666665,-20.055999999999997,10,4,7,13,-7.829999999999998,-22.86,2,-12.9265,-23.5364,55,26,44,56,-13.034999999999998,-24.78,17,18,0,0,
EHB0824,46.0,39.0,22.0,44.0,31.0,-12.425666666666668,-23.777,15,10,13,15,-13.639999999999999,-26.425,4,-13.105080213903744,-22.809786096256687,92,52,98,95,-14.44,-23.57,23,8,0,0,
FBW0747,43.0,45.0,35.0,25.0,28.0,-13.685000000000002,-24.467000000000006,13,6,15,14,-13.875,-26.680000000000003,6,-12.238076923076925,-22.718205128205128,84,46,74,77,-13.285,-24.040000000000003,23,18,0,0,
SNC0187,40.0,41.0,42.0,30.0,27.0,-12.097333333333337,-23.484,17,8,15,11,-11.635,-24.445,3,-11.977115384615384,-22.430256410256412,77,45,84,70,-12.014999999999999,-22.34,24,15,0,0,
IBB0359,48.0,33.0,21.0,43.0,38.0,-14.689000000000004,-23.8245,12,6,8,12,-14.585,-23.4,6,-14.158135593220338,-24.39796610169492,32,14,24,32,-15.780000000000001,-26.0,19,18,0,0,
RAM0447,35.0,12.0,23.0,45.0,39.0,-15.484666666666666,-25.587,12,5,12,14,-17.924999999999997,-29.41,3,-13.155133689839573,-22.905294117647053,92,52,97,95,-14.6,-24.009999999999998,24,18,0,0,
AJD0074,19.0,37.0,45.0,22.0,34.0,0,0,0,0,0,0,0,0,0,-13.653906250000002,-24.360937500000002,72,31,49,57,-14.64,-25.1,19,18,0,0,
MSH0040,41.0,11.0,44.0,27.0,31.0,-15.980999999999998,-26.053,9,2,8,11,-18.355,-28.24,10,-14.438983050847455,-24.60033898305085,31,13,23,32,-15.780000000000001,-26.0,18,13,0,0,
QJR0688,19.0,18.0,22.0,26.0,35.0,-8.932666666666666,-23.555333333333333,9,3,6,8,-7.970000000000001,-24.72,2,-12.8429,-23.5105,55,26,44,56,-12.195000000000002,-24.875,17,18,0,0,
HTF0641,38.0,24.0,18.0,22.0,28.0,-11.470999999999997,-21.658333333333335,13,8,16,11,-12.200000000000001,-21.519999999999996,5,-11.98352564102564,-22.523910256410257,76,44,83,70,-12.264999999999999,-23.045,25,18,0,0,
RDT0424,38.0,44.0,19.0,34.0,28.0,-12.863499999999998,-23.08,12,5,8,12,-13.895000000000001,-23.46,4,-13.49828125,-24.263671875000004,73,31,49,58,-14.149999999999997,-24.830000000000002,19,18,0,0,
XRS0633,34.0,39.0,39.0,40.0,23.0,-11.308000000000002,-21.063333333333336,14,9,17,11,-12.28,-20.915,5,-11.952179487179489,-22.40948717948718,77,45,84,70,-12.014999999999999,-22.34,25,18,0,0,
RLG0856,18.0,36.0,42.0,18.0,26.0,-11.825,-21.445666666666668,15,10,14,15,-13.82,-23.875,3,-12.322820512820515,-22.79064102564103,84,46,74,77,-13.285,-24.040000000000003,23,18,0,0,
MLD0755,24.0,18.0,19.0,43.0,37.0,-13.699666666666666,-24.980333333333334,14,6,14,13,-13.489999999999997,-27.784999999999997,6,-12.240897435897434,-22.81692307692308,85,46,73,76,-12.605,-23.75,23,18,0,0,
MOS0047,49.0,39.0,24.0,34.0,23.0,-15.140499999999998,-25.1255,10,3,9,12,-16.44,-26.485,10,-14.154067796610168,-24.28593220338983,32,14,24,33,-15.619999999999997,-25.559999999999995,18,9,0,0,
ETR0177,18.0,15.0,41.0,26.0,39.0,0,0,0,0,0,0,0,0,0,-12.07397435897436,-22.58628205128205,76,44,83,69,-12.54,-23.11,25,18,0,0,
RYB0718,19.0,18.0,42.0,13.0,21.0,-10.493000000000002,-20.358333333333334,19,10,16,18,-9.935000000000002,-19.79,2,-13.251550802139036,-22.925294117647056,91,51,97,96,-14.85,-23.89,24,18,0,0,
AAE0190,36.0,30.0,14.0,50.0,29.0,0,0,0,0,0,0,0,0,0,-12.405999999999999,-22.842000000000002,2,1,2,4,-14.610000000000001,-25.83,1,18,0,0,
NAF0033,34.0,40.0,19.0,35.0,29.0,-10.943999999999999,-23.964666666666666,9,4,5,7,-9.49,-25.36,1,-14.2235593220339,-24.39305084745763,32,14,24,33,-15.919999999999998,-25.809999999999995,18,17,0,0,
DVM0265,47.0,40.0,10.0,24.0,31.0,-10.803,-20.255,7,3,6,5,-9.809999999999999,-18.630000000000003,3,-13.503828125,-24.311328125000003,72,31,49,57,-14.365,-25.035000000000004,19,18,0,0,
JFC0757,31.0,21.0,38.0,36.0,38.0,-12.547333333333334,-22.47666666666667,15,6,13,19,-14.84,-24.575000000000003,2,-12.008910256410255,-22.521538461538462,77,45,83,69,-12.325,-22.905,25,18,0,0,
AOB0019,11.0,17.0,13.0,24.0,28.0,0,0,0,0,0,0,0,0,0,-12.114,-25.077999999999996,6,0,2,7,-11.080000000000002,-26.229999999999997,1,18,0,0,
AIP0394,17.0,16.0,38.0,14.0,26.0,-15.316428571428574,-25.30428571428571,7,4,7,5,-18.384999999999998,-27.465,1,-12.9221,-23.512,55,26,44,57,-12.914999999999997,-24.545,17,18,0,0,
JJB0127,26.0,21.0,38.0,30.0,32.0,0,0,0,0,0,0,0,0,0,-11.122727272727271,-20.199999999999996,7,6,7,5,-9.36,-18.93,2,18,0,0,
MCS0035,42.0,17.0,38.0,15.0,33.0,-11.983333333333333,-25.026000000000003,8,3,4,6,-13.960000000000003,-27.33,2,-14.487796610169488,-24.6628813559322,31,13,23,32,-15.780000000000001,-26.0,19,18,0,0,
ABC0253,21.0,15.0,41.0,30.0,28.0,-11.768666666666666,-21.964,10,7,8,6,-10.23,-21.29,2,-13.63078125,-24.38875,73,31,48,58,-14.504999999999999,-25.115000000000002,19,18,0,0,
TQS0212,14.0,42.0,45.0,20.0,27.0,-12.154,-24.378666666666668,8,4,5,7,-13.7,-26.229999999999997,2,-14.531186440677963,-24.49830508474576,31,14,24,33,-15.919999999999998,-25.809999999999995,19,18,0,0,
RSM0277,37.0,38.0,20.0,50.0,22.0,-14.410499999999999,-25.307,10,4,6,8,-18.130000000000003,-27.91,1,-13.445078125,-24.212031250000003,73,31,49,58,-14.299999999999997,-24.955000000000002,19,18,0,0,
JER0404,38.0,46.0,18.0,16.0,30.0,-14.173571428571428,-24.23357142857143,7,5,8,4,-16.815000000000005,-23.86,1,-12.762099999999998,-23.3621,55,27,45,56,-12.059999999999999,-24.5,17,18,0,0,
CIG0052,17.0,45.0,17.0,16.0,24.0,0,0,0,0,0,0,0,0,0,-12.9723,-23.3932,51,28,43,48,-14.259999999999998,-25.74,16,18,0,0,
IIW0249,39.0,36.0,43.0,38.0,28.0,-15.560666666666666,-26.611333333333334,8,0,3,8,-16.419999999999998,-25.709999999999997,1,-13.539375,-24.25390625,73,31,49,58,-14.354999999999999,-24.990000000000002,19,18,0,0,
HVF0067,44.0,35.0,22.0,43.0,41.0,-15.529999999999998,-24.748666666666665,7,4,6,8,-18.230000000000004,-26.66,5,-12.682000000000002,-23.3317,56,27,45,56,-12.045000000000002,-24.75,17,18,0,0,
HWW0436,45.0,37.0,23.0,27.0,33.0,-13.053499999999998,-25.228499999999997,11,7,10,8,-11.500000000000002,-24.904999999999998,3,-13.531328125,-24.31109375,72,31,49,57,-14.149999999999997,-24.830000000000002,19,18,0,0,
PEV0323,47.0,34.0,40.0,22.0,29.0,-11.285666666666668,-21.294666666666664,20,11,14,18,-11.56,-21.75,3,-12.25948717948718,-22.749871794871794,84,46,74,77,-13.285,-24.040000000000003,23,18,0,0,
PGO0433,44.0,40.0,19.0,46.0,35.0,-12.610000000000003,-24.856499999999997,12,7,10,8,-11.285000000000002,-24.7,3,-13.46203125,-24.25296875,73,31,49,57,-14.149999999999997,-24.830000000000002,19,18,0,0,
MVB0515,38.0,14.0,33.0,31.0,28.0,-13.092333333333329,-24.073,13,10,15,13,-14.17,-25.85,7,-11.99301282051282,-22.516923076923078,77,45,83,70,-12.174999999999999,-22.78,25,18,0,0,
TJG0582,42.0,50.0,18.0,15.0,29.0,-16.121666666666666,-23.786,10,5,16,19,-18.695,-24.57,6,-13.160855614973261,-22.850374331550796,91,52,98,96,-14.44,-23.57,24,18,0,0,
SRH0155,34.0,14.0,37.0,45.0,28.0,0,0,0,0,0,0,0,0,0,-14.14,-22.773333333333337,1,1,1,2,-17.430000000000003,-24.940000000000005,0,18,0,0,
IJM0444,36.0,35.0,39.0,35.0,26.0,-13.148500000000002,-24.9605,12,7,10,9,-11.374999999999998,-24.33,3,-13.546171875,-24.269218749999997,73,31,49,58,-14.504999999999999,-25.115000000000002,19,18,0,0,
CIM0271,24.0,27.0,10.0,20.0,38.0,-15.4055,-26.762499999999996,9,3,5,7,-20.270000000000003,-30.035,1,-13.600546874999997,-24.439453125,72,30,48,57,-14.594999999999999,-25.380000000000003,19,18,0,0,
CSL0949,36.0,20.0,18.0,25.0,28.0,-11.476333333333331,-20.999666666666663,20,14,20,11,-10.985,-18.944999999999997,5,-13.171871657754009,-22.904545454545456,91,51,97,96,-14.6,-24.009999999999998,24,18,0,0,
AAN0823,24.0,16.0,45.0,24.0,28.0,-13.222666666666667,-24.432000000000002,14,9,12,16,-17.18,-28.265,5,-13.232941176470586,-22.914866310160427,91,51,97,96,-14.85,-23.89,24,18,0,0,
JGT0221,45.0,30.0,16.0,40.0,18.0,-14.9835,-25.180999999999997,10,3,8,12,-16.599999999999998,-26.925,10,-14.100847457627118,-24.304745762711864,32,14,23,33,-15.780000000000001,-26.0,18,7,0,0,
AKH0758,24.0,38.0,40.0,37.0,27.0,-12.440999999999999,-22.09166666666667,15,6,14,20,-14.639999999999999,-24.119999999999997,2,-11.988461538461538,-22.447500000000005,77,45,84,70,-12.165,-22.465,25,18,0,0,
HSG0818,18.0,19.0,48.0,36.0,31.0,-13.278000000000002,-25.328666666666663,11,4,4,7,-11.85,-27.18,3,-12.856699999999998,-23.4176,56,27,44,56,-12.820000000000002,-24.575,17,18,0,0,
MIL0255,38.0,16.0,39.0,21.0,27.0,-11.626666666666665,-21.881999999999998,9,6,8,6,-10.059999999999999,-21.200000000000003,2,-13.614140625000001,-24.379140624999998,72,30,48,58,-14.569999999999999,-25.195,19,18,0,0,
JGM0934,30.0,22.0,41.0,22.0,31.0,-15.278666666666666,-25.126666666666665,6,3,7,8,-19.43,-28.44,2,-12.858599999999996,-23.440199999999997,55,26,44,56,-13.034999999999998,-24.78,17,18,0,0,
KCO0122,30.0,32.0,26.0,38.0,33.0,0,0,0,0,0,0,0,0,0,-10.545,-21.211250000000003,4,3,4,6,-11.675,-23.169999999999998,2,18,0,0,
SGB0140,50.0,45.0,40.0,16.0,24.0,-12.921333333333337,-22.841,12,6,16,16,-15.295,-24.69,3,-13.17299465240642,-22.82256684491979,91,52,98,96,-14.69,-23.45,24,18,0,0,
NAF0326,33.0,15.0,25.0,20.0,30.0,-11.43866666666667,-21.793,20,10,13,17,-11.790000000000003,-22.92,3,-12.288910256410254,-22.845705128205132,84,45,73,76,-13.035,-24.160000000000004,23,18,0,0,
IUY0279,38.0,38.0,17.0,21.0,29.0,-14.285999999999998,-25.047500000000003,10,5,7,7,-15.465,-25.705,5,-13.547421875000001,-24.331484375,72,31,49,58,-14.365,-25.035000000000004,19,18,0,0,
EIM0156,19.0,31.0,43.0,45.0,33.0,0,0,0,0,0,0,0,0,0,-15.633333333333333,-22.073333333333338,1,1,2,1,-20.13,-24.32,0,18,0,0,
ABH0663,47.0,49.0,41.0,11.0,34.0,-10.172,-19.905333333333335,19,11,17,17,-9.435,-18.895000000000003,2,-13.20005347593583,-22.852620320855614,91,52,98,95,-14.69,-23.45,24,18,0,0,
EZT0640,12.0,15.0,27.0,39.0,27.0,-11.602333333333334,-21.723000000000003,14,9,16,11,-11.985000000000001,-21.314999999999998,5,-12.00878205128205,-22.536346153846154,77,45,83,70,-12.2,-22.965000000000003,25,18,0,0,
BAK0964,25.0,16.0,22.0,18.0,28.0,-11.741333333333333,-21.229666666666667,20,14,20,11,-11.2,-19.15,5,-13.214385026737968,-22.941443850267383,91,51,97,96,-14.6,-24.009999999999998,24,18,0,0,
JCC0225,47.0,45.0,40.0,15.0,18.0,-15.671,-25.1945,9,3,9,12,-18.195,-27.8,11,-14.333898305084745,-24.309322033898304,31,14,24,33,-15.619999999999997,-25.559999999999995,19,18,0,0,
EMW0105,35.0,40.0,17.0,41.0,34.0,-13.945000000000004,-24.748500000000007,11,5,7,6,-14.905,-25.135000000000005,5,-13.494140625,-24.284765625,73,31,49,57,-14.299999999999997,-24.955000000000002,19,18,0,0,
KLH0596,30.0,10.0,35.0,12.0,29.0,-16.639666666666667,-24.445666666666668,10,4,15,19,-19.794999999999998,-27.02,5,-13.243957219251339,-22.956203208556154,91,51,97,96,-14.85,-23.89,23,14,0,0,
SJF0094,35.0,19.0,16.0,44.0,30.0,-10.765,-20.54,8,3,5,5,-10.599999999999998,-20.515,3,-13.500859375000001,-24.33359375,73,31,48,57,-14.379999999999999,-25.175,19,18,0,0,
CSJ0340,45.0,24.0,19.0,38.0,25.0,-11.815666666666667,-23.643,17,8,14,11,-11.785000000000002,-25.665000000000003,4,-11.92294871794872,-22.460833333333333,77,45,83,70,-12.049999999999999,-22.840000000000003,25,18,0,0,
RMW0542,17.0,21.0,20.0,13.0,41.0,-7.720666666666668,-17.344666666666665,12,8,10,7,-5.79,-13.48,4,-13.071900000000003,-23.587399999999995,51,27,42,47,-14.34,-25.959999999999997,15,8,0,0,
