user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
OCB0805,37.0,33.0,42.0,16.0,18.0,-8.44,-26.91,0.57565795332,0.28782897666,0.341355100343,0.170677550172,2.0,49088.0,0.0,2.0,
ETR0428,36.0,21.0,40.0,20.0,20.0,-7.96,-21.84,0.28535102531,0.28535102531,0.286702672782,0.286702672782,19.0,575883.0,20.0,17.0,
IKP0472,32.0,10.0,37.0,38.0,31.0,-10.85,-17.85,0.583639294226,0.291819647113,0.286702672782,0.143351336391,5.0,122989.0,3.0,5.0,
LHB0967,37.0,38.0,41.0,47.0,33.0,-19.22,-34.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCM0467,43.0,40.0,19.0,26.0,25.0,-19.73,-29.54,0.608833947624,0.304416973812,0.286702672782,0.143351336391,4.0,98177.0,1.0,4.0,
GKO0078,44.0,46.0,21.0,24.0,29.0,-18.67,-29.97,0.844231882748,0.281410627583,0.341355100343,0.113785033448,3.0,89339.0,3.0,3.0,
GNS0178,30.0,17.0,42.0,26.0,33.0,-4.48,-15.17,0.579487722553,0.289743861276,0.341355100343,0.170677550172,2.0,70399.0,2.0,2.0,
SSS0345,40.0,21.0,38.0,16.0,20.0,-7.94,-20.96,0.273020702525,0.273020702525,0.30438175398,0.30438175398,2.0,64263.0,0.0,2.0,
LOM0086,18.0,10.0,34.0,23.0,33.0,-0.47,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SSR0278,34.0,32.0,45.0,15.0,24.0,-4.76,-22.85,0.265299509503,0.265299509503,0.286702672782,0.286702672782,25.0,753614.0,0.0,18.0,
ALH0402,43.0,23.0,43.0,46.0,32.0,-17.93,-29.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AKK0329,45.0,22.0,25.0,39.0,22.0,-22.26,-29.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
EWH0191,33.0,17.0,22.0,23.0,27.0,-10.53,-15.11,0.335062271918,0.335062271918,0.341355100343,0.341355100343,1.0,26578.0,0.0,1.0,
TVS0050,40.0,38.0,18.0,30.0,29.0,-19.52,-27.55,0.886759775311,0.29558659177,0.341355100343,0.113785033448,4.0,127998.0,2.0,4.0,
TUC0632,38.0,44.0,10.0,13.0,31.0,-14.09,-20.82,0.829430696599,0.276476898866,0.286702672782,0.0955675575939,10.0,282237.0,0.0,10.0,
SKG0759,22.0,15.0,43.0,41.0,26.0,-9.64,-21.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IMG0320,37.0,14.0,12.0,24.0,23.0,-15.14,-15.88,0.587195898584,0.293597949292,0.341355100343,0.170677550172,2.0,80106.0,2.0,2.0,
BBG0325,41.0,50.0,30.0,37.0,40.0,-19.11,-32.22,0.285111543218,0.285111543218,0.30438175398,0.30438175398,1.0,36458.0,1.0,1.0,
CTW0500,38.0,36.0,20.0,35.0,35.0,-18.81,-25.64,0.301211841751,0.301211841751,0.286702672782,0.286702672782,41.0,1250063.0,40.0,30.0,
SBN0495,39.0,22.0,43.0,24.0,21.0,-9.75,-24.56,0.893729706246,0.297909902082,0.286702672782,0.0955675575939,44.0,1360367.0,12.0,39.0,
ELH0960,40.0,43.0,26.0,41.0,22.0,-24.73,-38.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BMS0877,31.0,50.0,11.0,43.0,33.0,-25.12,-33.19,0.252956325873,0.252956325873,0.286702672782,0.286702672782,59.0,1821887.0,75.0,47.0,
TSG0906,41.0,21.0,40.0,28.0,28.0,-10.98,-22.61,0.897036319146,0.299012106382,0.286702672782,0.0955675575939,18.0,510997.0,20.0,14.0,
RKD0604,17.0,46.0,36.0,38.0,31.0,-12.36,-29.82,1.47293566548,0.294587133097,0.30438175398,0.0608763507961,77.0,2513256.0,14.0,46.0,
JMK0099,40.0,37.0,41.0,41.0,25.0,-19.3,-36.26,0.275615160974,0.275615160974,0.341355100343,0.341355100343,1.0,21314.0,1.0,1.0,
MKP0861,36.0,42.0,39.0,34.0,29.0,-15.43,-32.47,0.541890014396,0.270945007198,0.286702672782,0.143351336391,45.0,1142634.0,40.0,31.0,
HIW0536,39.0,50.0,25.0,24.0,20.0,-18.97,-35.19,0.824273411989,0.274757803996,0.341355100343,0.113785033448,40.0,1276285.0,11.0,28.0,
CTR0697,36.0,15.0,33.0,25.0,34.0,-7.54,-13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BHC0665,14.0,21.0,12.0,12.0,32.0,-2.04,-4.06,0.899560564161,0.299853521387,0.30438175398,0.10146058466,3.0,111772.0,4.0,3.0,
DCH0843,20.0,31.0,11.0,18.0,36.0,-7.31,-10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WIF0691,33.0,39.0,37.0,30.0,24.0,-14.03,-30.87,0.946887336776,0.315629112259,0.341355100343,0.113785033448,19.0,610804.0,4.0,14.0,
HWM0342,45.0,44.0,41.0,39.0,34.0,-18.9,-35.54,0.307877354519,0.307877354519,0.30438175398,0.30438175398,1.0,22950.0,0.0,1.0,
MNC0717,30.0,37.0,22.0,22.0,34.0,-10.72,-19.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ARB0881,38.0,46.0,43.0,10.0,35.0,-3.91,-22.55,0.550489688562,0.275244844281,0.286702672782,0.143351336391,12.0,394173.0,27.0,11.0,
AHC0142,34.0,23.0,40.0,15.0,26.0,-4.09,-17.35,0.291834577553,0.291834577553,0.341355100343,0.341355100343,1.0,40367.0,0.0,1.0,
ZFM0468,35.0,16.0,20.0,45.0,30.0,-20.21,-22.54,0.568588862803,0.284294431401,0.286702672782,0.143351336391,5.0,171062.0,5.0,5.0,
DIW0118,37.0,17.0,19.0,37.0,26.0,-18.74,-21.96,0.837850994947,0.279283664982,0.341355100343,0.113785033448,3.0,96041.0,2.0,3.0,
USH0199,44.0,39.0,46.0,36.0,25.0,-17.42,-36.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MAD0753,50.0,30.0,36.0,41.0,33.0,-20.51,-31.32,1.83974305198,0.306623841996,0.286702672782,0.047783778797,113.0,3326790.0,58.0,65.0,
KDS0349,18.0,23.0,20.0,32.0,29.0,-10.88,-16.51,0.925357965866,0.308452655289,0.30438175398,0.10146058466,3.0,101264.0,0.0,3.0,
LJB0826,38.0,21.0,39.0,15.0,32.0,-3.78,-14.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FKK0055,46.0,16.0,37.0,16.0,27.0,-7.51,-16.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TAP0551,25.0,17.0,27.0,20.0,22.0,-6.79,-14.83,0.301608775083,0.301608775083,0.286702672782,0.286702672782,31.0,942512.0,34.0,23.0,
FPC0954,22.0,25.0,50.0,20.0,27.0,-0.22,-18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GBM0603,39.0,42.0,42.0,24.0,37.0,-9.36,-25.72,0.833311484515,0.277770494838,0.286702672782,0.0955675575939,65.0,1930043.0,44.0,41.0,
CXC0336,23.0,19.0,34.0,35.0,34.0,-8.33,-16.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FDE0117,38.0,37.0,32.0,41.0,28.0,-20.23,-33.27,0.62129446919,0.310647234595,0.341355100343,0.170677550172,19.0,574008.0,19.0,13.0,
FUM0015,33.0,18.0,18.0,46.0,32.0,-20.38,-22.15,0.547161269255,0.273580634628,0.341355100343,0.170677550172,2.0,51510.0,4.0,2.0,
NAB0801,28.0,34.0,10.0,41.0,29.0,-22.01,-26.34,0.621806852726,0.310903426363,0.341355100343,0.170677550172,2.0,74406.0,5.0,2.0,
GJT0386,24.0,13.0,49.0,34.0,26.0,-5.41,-19.32,0.272446077683,0.272446077683,0.341355100343,0.341355100343,1.0,26626.0,0.0,1.0,
KAC0124,33.0,14.0,30.0,18.0,33.0,-4.46,-9.88,0.322998999472,0.322998999472,0.286702672782,0.286702672782,37.0,1114448.0,0.0,20.0,
RGH0728,19.0,20.0,37.0,18.0,29.0,-0.43,-11.74,1.68904946645,0.281508244408,0.286702672782,0.047783778797,129.0,3889275.0,87.0,70.0,
CCR0863,20.0,30.0,37.0,14.0,29.0,-0.61,-14.75,0.836856033857,0.278952011286,0.291982910479,0.0973276368263,42.0,1316383.0,0.0,35.0,
TTD1000,34.0,34.0,24.0,40.0,29.0,-19.88,-29.11,0.904217267161,0.30140575572,0.341355100343,0.113785033448,18.0,482200.0,13.0,14.0,
OKB0439,41.0,42.0,30.0,25.0,27.0,-15.79,-29.89,0.384853606786,0.384853606786,0.286702672782,0.286702672782,27.0,785053.0,35.0,21.0,
XAA0104,41.0,40.0,14.0,38.0,42.0,-21.46,-25.37,0.863846922266,0.287948974089,0.341355100343,0.113785033448,3.0,84131.0,5.0,3.0,
RFP0380,39.0,39.0,20.0,20.0,32.0,-13.86,-22.47,0.880897400581,0.29363246686,0.341355100343,0.113785033448,4.0,111440.0,1.0,4.0,
JTS0389,31.0,36.0,11.0,44.0,32.0,-23.55,-27.91,0.627933735898,0.313966867949,0.30438175398,0.15219087699,2.0,52500.0,3.0,2.0,
CMS0454,43.0,23.0,28.0,15.0,25.0,-10.03,-18.63,0.580712339649,0.290356169824,0.286702672782,0.143351336391,5.0,159025.0,7.0,4.0,
JKB0126,43.0,24.0,19.0,33.0,28.0,-19.46,-23.96,0.624096450297,0.312048225149,0.341355100343,0.170677550172,24.0,807624.0,0.0,17.0,
LAM0911,42.0,43.0,27.0,38.0,22.0,-23.79,-37.9,0.666291303523,0.333145651761,0.30438175398,0.15219087699,2.0,48677.0,1.0,2.0,
GCC0744,35.0,42.0,15.0,25.0,31.0,-16.78,-24.71,1.16691352476,0.291728381189,0.286702672782,0.0716756681955,102.0,2909129.0,0.0,58.0,
CLH0703,48.0,41.0,47.0,28.0,29.0,-14.29,-33.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KMW0545,19.0,16.0,18.0,23.0,32.0,-5.97,-8.34,0.572574623357,0.286287311679,0.286702672782,0.143351336391,40.0,1158795.0,39.0,31.0,
PSF0133,42.0,40.0,11.0,36.0,33.0,-23.81,-28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NHH0185,41.0,43.0,19.0,21.0,33.0,-15.54,-24.55,0.29941945752,0.29941945752,0.341355100343,0.341355100343,1.0,27698.0,0.0,1.0,
NCE0097,48.0,36.0,20.0,11.0,35.0,-11.49,-18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCL0068,13.0,16.0,23.0,19.0,23.0,-3.36,-10.03,0.264012061981,0.264012061981,0.286702672782,0.286702672782,21.0,722778.0,9.0,15.0,
AJC0840,14.0,24.0,19.0,33.0,37.0,-8.6,-12.48,0.271009404463,0.271009404463,0.341355100343,0.341355100343,1.0,21283.0,0.0,1.0,
GCC0945,30.0,39.0,18.0,25.0,27.0,-15.01,-24.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NAB0903,44.0,30.0,19.0,30.0,37.0,-17.27,-21.39,1.19719363052,0.299298407629,0.30438175398,0.0760954384951,15.0,468701.0,0.0,12.0,
AOS0987,16.0,32.0,40.0,30.0,27.0,-6.34,-22.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JAD0609,18.0,23.0,26.0,36.0,33.0,-10.14,-16.99,0.97191473237,0.323971577457,0.286702672782,0.0955675575939,71.0,2117580.0,80.0,42.0,
AMW0392,47.0,47.0,22.0,44.0,26.0,-28.8,-40.89,0.934877549659,0.311625849886,0.341355100343,0.113785033448,3.0,101984.0,0.0,3.0,
FIR0920,40.0,11.0,44.0,20.0,27.0,-4.88,-15.63,0.671812978255,0.335906489128,0.341355100343,0.170677550172,3.0,112741.0,3.0,3.0,
RNP0211,39.0,15.0,25.0,40.0,30.0,-17.85,-21.65,0.880961396246,0.293653798749,0.341355100343,0.113785033448,3.0,121933.0,2.0,3.0,
RHY0079,20.0,19.0,14.0,21.0,26.0,-8.33,-11.43,0.547167516839,0.273583758419,0.286702672782,0.143351336391,48.0,1519332.0,23.0,30.0,
CLS0296,27.0,16.0,25.0,18.0,33.0,-4.23,-8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JSA0775,50.0,46.0,42.0,19.0,33.0,-12.11,-30.06,0.252524916596,0.252524916596,0.341355100343,0.341355100343,1.0,26338.0,0.0,1.0,
RDM0115,42.0,17.0,39.0,15.0,30.0,-4.82,-14.71,0.270764744822,0.270764744822,0.341355100343,0.341355100343,1.0,32595.0,0.0,1.0,
JKM0303,46.0,10.0,44.0,15.0,35.0,-2.45,-10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IJM0139,45.0,17.0,15.0,30.0,35.0,-16.97,-16.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SVL0940,15.0,42.0,26.0,15.0,34.0,-3.01,-15.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LDG0459,20.0,41.0,10.0,50.0,34.0,-23.4,-28.76,0.535896414005,0.267948207003,0.286702672782,0.143351336391,3.0,92141.0,1.0,3.0,
ROB0272,39.0,45.0,23.0,41.0,34.0,-22.62,-33.14,0.282888759127,0.282888759127,0.30438175398,0.30438175398,1.0,41148.0,0.0,1.0,
LNS0989,34.0,38.0,45.0,30.0,31.0,-10.49,-28.35,0.321217050932,0.321217050932,0.341355100343,0.341355100343,1.0,26973.0,1.0,1.0,
CNM0800,32.0,11.0,40.0,38.0,24.0,-11.94,-21.94,0.603178123082,0.301589061541,0.341355100343,0.170677550172,2.0,61933.0,1.0,2.0,
HGN0287,45.0,30.0,18.0,18.0,27.0,-15.06,-21.3,0.286912745051,0.286912745051,0.286702672782,0.286702672782,31.0,935602.0,25.0,26.0,
KMS0657,17.0,31.0,21.0,17.0,29.0,-5.16,-13.75,0.32992232246,0.32992232246,0.286702672782,0.286702672782,11.0,335078.0,0.0,11.0,
BMG0917,43.0,36.0,41.0,23.0,34.0,-10.14,-24.96,0.572369843927,0.286184921963,0.341355100343,0.170677550172,2.0,66999.0,0.0,2.0,
HVB0037,17.0,42.0,41.0,44.0,26.0,-14.25,-33.47,0.604210218935,0.302105109467,0.341355100343,0.170677550172,2.0,66177.0,5.0,2.0,
PNH0761,36.0,49.0,27.0,32.0,30.0,-18.45,-32.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JLW0053,42.0,41.0,18.0,38.0,31.0,-23.56,-31.71,0.873369479638,0.291123159879,0.291982910479,0.0973276368263,3.0,89718.0,0.0,3.0,
JNA0559,10.0,10.0,41.0,10.0,31.0,8.79,-1.35,0.513158963663,0.256579481831,0.341355100343,0.170677550172,20.0,516771.0,0.0,16.0,
OYM0026,23.0,26.0,18.0,36.0,28.0,-15.32,-20.95,0.305707532793,0.305707532793,0.341355100343,0.341355100343,1.0,26947.0,0.0,1.0,
NIH0969,43.0,25.0,43.0,22.0,22.0,-10.33,-25.59,0.273742166381,0.273742166381,0.30438175398,0.30438175398,1.0,36718.0,5.0,1.0,
RCC0617,33.0,50.0,13.0,12.0,27.0,-13.33,-24.04,0.587725617941,0.293862808971,0.286702672782,0.143351336391,74.0,2137196.0,0.0,44.0,
GJD0298,43.0,39.0,12.0,40.0,27.0,-26.86,-33.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MLL0598,44.0,17.0,23.0,49.0,29.0,-24.28,-27.7,0.345015051428,0.345015051428,0.286702672782,0.286702672782,4.0,160633.0,2.0,4.0,
DSM0591,20.0,35.0,18.0,43.0,35.0,-17.19,-23.74,0.576165954757,0.288082977379,0.341355100343,0.170677550172,2.0,67914.0,0.0,2.0,
BTL0226,36.0,44.0,37.0,38.0,31.0,-17.49,-33.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBN0971,41.0,40.0,17.0,47.0,30.0,-27.46,-35.06,0.273769240895,0.273769240895,0.341355100343,0.341355100343,1.0,25274.0,1.0,1.0,
CCW0524,40.0,25.0,20.0,21.0,25.0,-14.03,-20.26,0.292432104215,0.292432104215,0.286702672782,0.286702672782,5.0,116198.0,1.0,5.0,
IWM0816,35.0,42.0,50.0,44.0,28.0,-16.92,-38.11,0.288160106682,0.288160106682,0.286702672782,0.286702672782,21.0,674512.0,37.0,15.0,
JOL0024,50.0,40.0,24.0,21.0,29.0,-17.47,-27.96,0.563710559409,0.281855279704,0.341355100343,0.170677550172,3.0,113317.0,2.0,3.0,
ENL0100,39.0,18.0,42.0,35.0,21.0,-14.09,-27.19,1.15567954283,0.288919885708,0.341355100343,0.0853387750858,5.0,177181.0,3.0,5.0,
TIW0299,34.0,19.0,19.0,12.0,31.0,-6.21,-9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ZSK0258,38.0,35.0,21.0,37.0,25.0,-21.66,-30.84,0.317157123982,0.317157123982,0.341355100343,0.341355100343,1.0,46907.0,0.0,1.0,
CGF0337,32.0,30.0,43.0,15.0,31.0,-2.66,-17.94,0.380907775149,0.380907775149,0.30438175398,0.30438175398,1.0,26694.0,0.0,1.0,
EHB0420,45.0,42.0,38.0,17.0,20.0,-13.23,-31.86,1.72458678969,0.287431131615,0.341355100343,0.0568925167239,7.0,186002.0,4.0,7.0,
RGN0408,11.0,21.0,22.0,22.0,32.0,-2.94,-8.61,0.526051054035,0.263025527018,0.341355100343,0.170677550172,2.0,69084.0,1.0,2.0,
FHO0630,28.0,44.0,23.0,12.0,26.0,-8.61,-21.82,0.867245220286,0.289081740095,0.286702672782,0.0955675575939,60.0,1745171.0,89.0,43.0,
JKJ0698,16.0,38.0,16.0,22.0,28.0,-9.62,-18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SCF0608,35.0,18.0,42.0,42.0,36.0,-12.3,-22.01,1.92746886841,0.275352695488,0.291982910479,0.0417118443541,64.0,1885399.0,20.0,45.0,
BVC0790,24.0,18.0,18.0,36.0,38.0,-11.94,-12.98,1.68368169745,0.280613616241,0.30438175398,0.0507302923301,32.0,954231.0,38.0,28.0,
NRF0137,10.0,49.0,38.0,17.0,32.0,-0.97,-20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HDD0789,44.0,39.0,30.0,10.0,29.0,-9.28,-22.23,0.550112449836,0.275056224918,0.291982910479,0.145991455239,33.0,963183.0,13.0,27.0,
IEB0153,44.0,25.0,39.0,24.0,36.0,-9.13,-19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ICH0294,32.0,27.0,20.0,40.0,26.0,-19.88,-26.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ZSL0305,21.0,26.0,18.0,41.0,32.0,-15.91,-20.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AJP0723,24.0,29.0,17.0,12.0,29.0,-5.79,-12.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GDF0704,25.0,13.0,21.0,29.0,36.0,-8.16,-9.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TJD0996,34.0,22.0,42.0,16.0,32.0,-2.42,-14.74,2.32257783152,0.29032222894,0.341355100343,0.0426693875429,35.0,999045.0,35.0,24.0,
OMS0101,20.0,12.0,21.0,22.0,29.0,-5.17,-8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BCM0653,45.0,34.0,41.0,18.0,31.0,-8.99,-23.94,0.819533165231,0.273177721744,0.286702672782,0.0955675575939,7.0,230034.0,1.0,7.0,
BDB0453,41.0,42.0,27.0,41.0,26.0,-23.66,-36.56,1.03122312718,0.343741042393,0.341355100343,0.113785033448,5.0,179793.0,0.0,5.0,
NCK0421,40.0,41.0,18.0,43.0,24.0,-26.79,-36.55,0.303666907073,0.303666907073,0.30438175398,0.30438175398,1.0,25238.0,0.0,1.0,
MFV0897,18.0,13.0,23.0,25.0,33.0,-4.56,-7.72,0.782394795027,0.260798265009,0.286702672782,0.0955675575939,16.0,494357.0,0.0,15.0,
MAH0149,41.0,39.0,38.0,27.0,40.0,-11.05,-24.24,0.562763560065,0.281381780033,0.341355100343,0.170677550172,2.0,50974.0,2.0,2.0,
ECR0822,16.0,19.0,17.0,23.0,29.0,-6.52,-10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
POB0343,46.0,19.0,44.0,27.0,34.0,-9.29,-20.23,0.539579799432,0.269789899716,0.30438175398,0.15219087699,2.0,68983.0,0.0,2.0,
IRT0491,17.0,30.0,27.0,41.0,32.0,-13.1,-22.46,1.19962828401,0.299907071004,0.291982910479,0.0729957276197,46.0,1349670.0,28.0,33.0,
HKI0171,31.0,17.0,30.0,45.0,27.0,-17.39,-24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DIB0285,13.0,45.0,17.0,50.0,29.0,-21.39,-31.96,0.814885414536,0.271628471512,0.341355100343,0.113785033448,22.0,708413.0,21.0,20.0,
IAR0694,12.0,17.0,44.0,40.0,34.0,-4.36,-16.18,0.272889081222,0.272889081222,0.286702672782,0.286702672782,30.0,852520.0,19.0,25.0,
CMM0487,39.0,22.0,42.0,40.0,30.0,-14.72,-26.77,0.662926001655,0.331463000827,0.286702672782,0.143351336391,45.0,1410219.0,0.0,35.0,
LCC0819,32.0,14.0,11.0,15.0,27.0,-9.06,-8.94,0.255505857617,0.255505857617,0.286702672782,0.286702672782,21.0,574922.0,0.0,14.0,
AGB0643,32.0,39.0,20.0,44.0,27.0,-23.28,-32.91,0.345228209428,0.345228209428,0.286702672782,0.286702672782,4.0,110647.0,0.0,4.0,
PID0426,43.0,19.0,39.0,44.0,23.0,-19.59,-31.02,0.269363242794,0.269363242794,0.286702672782,0.286702672782,27.0,752713.0,26.0,22.0,
HLM0933,36.0,24.0,23.0,43.0,30.0,-20.18,-25.85,0.609828334081,0.30491416704,0.341355100343,0.170677550172,2.0,51389.0,0.0,2.0,
KRL0062,37.0,16.0,17.0,20.0,33.0,-10.09,-11.02,0.32617090801,0.32617090801,0.341355100343,0.341355100343,1.0,19865.0,0.0,1.0,
MPM0220,35.0,20.0,42.0,22.0,20.0,-7.86,-22.21,1.17943011293,0.294857528232,0.341355100343,0.0853387750858,4.0,111047.0,0.0,4.0,
JDB0169,20.0,14.0,23.0,48.0,33.0,-15.21,-18.09,0.268995019686,0.268995019686,0.341355100343,0.341355100343,1.0,33989.0,0.0,1.0,
ZJS0269,30.0,34.0,16.0,35.0,27.0,-19.01,-26.04,0.901152260247,0.300384086749,0.341355100343,0.113785033448,3.0,92143.0,0.0,3.0,
CJM0521,13.0,18.0,37.0,18.0,24.0,0.49,-11.71,1.04132795381,0.260331988453,0.341355100343,0.0853387750858,7.0,218294.0,1.0,7.0,
MDH0580,41.0,37.0,18.0,40.0,31.0,-23.48,-30.52,0.322275970203,0.322275970203,0.341355100343,0.341355100343,1.0,25280.0,2.0,1.0,
JRS0362,50.0,50.0,14.0,37.0,24.0,-29.65,-40.07,1.17741765388,0.29435441347,0.341355100343,0.0853387750858,60.0,1794022.0,0.0,43.0,
WXH0872,17.0,20.0,19.0,21.0,25.0,-6.58,-12.19,1.18440354794,0.296100886984,0.291982910479,0.0729957276197,42.0,1299408.0,32.0,32.0,
MHA0798,11.0,27.0,17.0,22.0,40.0,-3.23,-6.89,0.302485248561,0.302485248561,0.341355100343,0.341355100343,1.0,38128.0,0.0,1.0,
JZD0888,20.0,20.0,30.0,14.0,30.0,-0.52,-9.04,1.07833177238,0.269582943095,0.286702672782,0.0716756681955,18.0,585127.0,0.0,14.0,
HDD0806,47.0,28.0,36.0,19.0,38.0,-8.63,-18.32,0.864173771897,0.288057923966,0.30438175398,0.10146058466,27.0,787333.0,3.0,20.0,
BSB0990,34.0,44.0,13.0,43.0,37.0,-23.6,-29.66,0.879380998532,0.293126999511,0.341355100343,0.113785033448,3.0,68149.0,1.0,3.0,
ALC0788,34.0,18.0,15.0,36.0,35.0,-16.41,-16.53,0.275615160974,0.275615160974,0.291982910479,0.291982910479,1.0,36881.0,0.0,1.0,
JCR0921,47.0,46.0,31.0,40.0,34.0,-22.75,-36.13,0.273365795091,0.273365795091,0.341355100343,0.341355100343,1.0,32181.0,1.0,1.0,
RRA0938,35.0,36.0,21.0,38.0,29.0,-20.39,-29.06,1.00945569866,0.336485232886,0.341355100343,0.113785033448,3.0,96871.0,3.0,3.0,
SHW0578,39.0,42.0,14.0,49.0,31.0,-28.55,-35.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GCL0016,45.0,32.0,20.0,24.0,34.0,-15.78,-21.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GOK0238,33.0,43.0,27.0,40.0,33.0,-19.31,-31.3,0.573857707737,0.286928853868,0.341355100343,0.170677550172,8.0,256293.0,0.0,7.0,
BCB0679,46.0,36.0,39.0,31.0,31.0,-15.7,-30.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IHK0841,35.0,23.0,41.0,28.0,29.0,-9.01,-21.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SAP0867,13.0,25.0,43.0,19.0,30.0,1.88,-13.1,1.09553287147,0.273883217868,0.286702672782,0.0716756681955,40.0,1117726.0,0.0,35.0,
ALD0529,35.0,21.0,19.0,21.0,27.0,-11.66,-16.19,0.560599999824,0.280299999912,0.30438175398,0.15219087699,4.0,111331.0,1.0,4.0,
KRG0158,34.0,38.0,42.0,14.0,27.0,-5.32,-23.31,0.702047269681,0.351023634841,0.30438175398,0.15219087699,2.0,61747.0,0.0,2.0,
TJB0302,42.0,47.0,24.0,40.0,29.0,-24.36,-36.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ILC0838,40.0,36.0,42.0,16.0,33.0,-6.22,-21.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RIH0777,26.0,44.0,19.0,16.0,27.0,-10.49,-22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HCW0419,40.0,21.0,35.0,34.0,35.0,-12.83,-20.93,0.291736072239,0.291736072239,0.30438175398,0.30438175398,1.0,26162.0,1.0,1.0,
DAL0673,39.0,35.0,46.0,41.0,36.0,-14.79,-30.56,0.275213580559,0.275213580559,0.341355100343,0.341355100343,1.0,32950.0,0.0,1.0,
RMS0266,33.0,40.0,25.0,23.0,37.0,-11.06,-20.89,0.883471351997,0.294490450666,0.30438175398,0.10146058466,48.0,1363516.0,0.0,34.0,
KDT0346,36.0,41.0,10.0,22.0,33.0,-16.4,-21.75,0.533210543881,0.266605271941,0.30438175398,0.15219087699,2.0,65531.0,1.0,2.0,
KAL0395,13.0,24.0,22.0,28.0,29.0,-7.32,-14.3,0.284481953495,0.284481953495,0.30438175398,0.30438175398,1.0,42592.0,1.0,1.0,
ARD0509,50.0,40.0,35.0,32.0,32.0,-18.73,-32.38,0.607350022485,0.303675011242,0.286702672782,0.143351336391,4.0,130249.0,3.0,4.0,
BTL0722,39.0,41.0,36.0,17.0,49.0,-4.81,-16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WPE0538,21.0,16.0,23.0,22.0,35.0,-4.17,-7.62,0.619375010461,0.309687505231,0.341355100343,0.170677550172,4.0,127139.0,4.0,4.0,
CLF0852,36.0,45.0,28.0,18.0,26.0,-12.5,-27.32,0.84628651436,0.282095504787,0.30438175398,0.10146058466,38.0,1092523.0,53.0,30.0,
HJA0018,39.0,43.0,47.0,37.0,32.0,-15.06,-34.44,1.54197634876,0.308395269752,0.341355100343,0.0682710200686,5.0,136586.0,6.0,5.0,
