user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
JJM0203,37.0,36.0,18.0,30.0,28.0,0,0,0,0,0,0,0,0,0,-17.0206666667,-19.0572666667,3,1,1,1,-17.424,-19.3536,0,-1,-17.424,-25.5936,
AIM0627,36.0,39.0,16.0,41.0,23.0,-15.2944,-19.90016,15,8,15,13,-15.73,-20.137,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-24.2016,
RAH0440,18.0,15.0,43.0,16.0,24.0,-15.246,-20.2754,11,6,9,9,-17.182,-19.5398,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-10.648,-11.0472,
XHG0902,44.0,35.0,23.0,47.0,14.0,-12.8582666667,-18.4985733333,17,11,20,13,-10.648,-17.0272,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
TDJ0998,34.0,40.0,10.0,42.0,36.0,0,0,0,0,0,0,0,0,0,-13.0276666667,-17.7095666667,7,6,8,6,-12.1,-15.91,0,-1,-17.908,-26.7812,
JPA0667,49.0,42.0,34.0,35.0,27.0,-16.2624,-21.1140266667,6,2,4,9,-18.876,-23.9564,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-8.228,-10.3092,
EHR0096,22.0,13.0,20.0,48.0,31.0,-17.3514,-21.02146,10,4,5,7,-18.634,-21.8026,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-22.264,-19.2696,
SJW0451,43.0,30.0,16.0,50.0,28.0,-15.0201333333,-21.01252,12,5,12,15,-17.908,-21.8412,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-21.78,-19.642,
CNB0900,34.0,43.0,38.0,16.0,27.0,-12.7292,-18.9965466667,16,11,20,13,-10.648,-17.5472,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
EAH0466,41.0,38.0,29.0,38.0,25.0,-14.8910666667,-21.18116,12,5,13,15,-16.698,-21.4722,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-21.78,-19.642,
CTA0020,36.0,50.0,11.0,22.0,34.0,0,0,0,0,0,0,0,0,0,-16.72,-19.3752727273,7,1,3,7,-18.876,-18.2364,0,-1,-11.616,-21.7424,
SRS0231,17.0,44.0,36.0,32.0,26.0,-14.4554666667,-18.3789866667,9,5,7,7,-15.488,-16.6832,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-19.844,-25.8116,
HWH0646,17.0,24.0,24.0,21.0,28.0,-13.2454666667,-19.2406533333,13,8,16,11,-11.858,-19.2162,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-18.392,-26.4088,
HKB0418,50.0,18.0,13.0,26.0,27.0,-16.0688,-18.83632,11,4,7,12,-18.634,-17.6426,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-5.808,-23.6112,
CCM0855,31.0,24.0,19.0,36.0,29.0,-15.0685333333,-18.79128,16,10,13,15,-16.698,-18.6122,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-18.876,-10.9564,
SED0886,22.0,18.0,18.0,35.0,28.0,-13.1325333333,-18.7902133333,17,11,19,13,-11.616,-17.3224,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
LBC0356,40.0,30.0,40.0,21.0,41.0,-15.9962,-19.28218,11,5,7,12,-17.424,-18.3136,0,-15.488,-19.8985333333,32,14,24,33,-17.666,-19.4274,0,-1,-21.296,-25.2144,
CKH0144,34.0,22.0,22.0,35.0,30.0,0,0,0,0,0,0,0,0,0,-13.3584,-17.17776,3,2,4,2,-11.132,-14.8348,0,-1,-13.552,-21.2928,
MBG0438,38.0,17.0,37.0,16.0,29.0,-15.1976,-20.26064,11,6,9,9,-17.182,-19.5398,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-10.648,-11.0472,
MVF0594,35.0,38.0,33.0,44.0,36.0,-14.1489333333,-21.83884,11,5,16,18,-12.342,-23.5238,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-7.744,-13.8016,
ATF0274,20.0,45.0,48.0,27.0,28.0,-16.577,-21.3313,9,4,6,8,-18.392,-23.8088,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-22.264,-19.2696,
KTG0091,46.0,41.0,16.0,15.0,29.0,-13.8424,-17.48136,7,3,6,6,-13.068,-16.2052,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-9.196,-15.8044,
ACC0042,23.0,19.0,37.0,20.0,31.0,-15.3428,-21.13692,9,2,8,11,-17.908,-22.1012,0,-15.488,-19.8985333333,32,14,24,33,-17.666,-19.4274,0,-1,-11.616,-22.7824,
AKW0167,38.0,38.0,20.0,14.0,35.0,-14.3264,-17.9582933333,20,11,14,17,-15.73,-16.757,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-11.2016,
KPR0497,50.0,43.0,43.0,20.0,29.0,-14.8910666667,-18.94516,17,10,15,17,-14.762,-16.9818,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
ABN0239,21.0,37.0,20.0,39.0,25.0,-15.3589333333,-21.01184,7,4,6,9,-16.456,-23.7384,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-16.456,-31.0184,
CKB0482,36.0,48.0,37.0,46.0,25.0,-14.8104,-18.4698933333,18,10,15,17,-14.762,-16.7218,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
AMH0464,45.0,16.0,42.0,37.0,21.0,-15.246,-21.3067333333,12,5,12,15,-17.908,-21.8412,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-21.78,-19.642,
QCH0110,34.0,35.0,17.0,37.0,27.0,-16.214,-19.7906,11,5,7,7,-16.698,-18.8722,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-9.196,-13.7244,
SGG0787,14.0,27.0,10.0,20.0,31.0,-17.0368,-18.8541866667,10,3,4,7,-18.876,-17.1964,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-18.392,-21.2088,
SIJ0661,40.0,17.0,14.0,15.0,21.0,-17.0690666667,-22.05336,5,1,3,9,-18.876,-23.9564,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-13.068,-15.4252,
BTW0005,33.0,39.0,18.0,18.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-21.296,-29.8944,
RLB0719,14.0,18.0,15.0,40.0,35.0,-13.8101333333,-17.05552,20,11,16,17,-13.31,-15.759,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-23.716,-12.9524,
WDO0870,23.0,21.0,14.0,13.0,25.0,-15.1169333333,-19.2047066667,15,9,13,15,-16.698,-20.4322,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-18.876,-10.9564,
KCB0815,16.0,40.0,18.0,36.0,31.0,-16.6173333333,-18.1716,11,4,5,7,-17.908,-16.3812,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-13.068,-14.3852,
VCY0751,37.0,24.0,39.0,19.0,25.0,-14.3425333333,-20.90988,13,5,14,14,-17.666,-22.0274,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-9.196,-15.2844,
BAJ0654,36.0,10.0,47.0,10.0,41.0,-13.4713333333,-19.5002,13,8,16,10,-11.858,-19.2162,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-18.392,-26.4088,
MKL0941,16.0,26.0,20.0,38.0,30.0,-16.2301333333,-20.0988533333,7,4,7,8,-17.424,-20.9136,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-20.812,-17.7868,
EGD0409,39.0,40.0,22.0,35.0,33.0,-15.5364,-18.43996,12,5,8,11,-17.908,-17.4212,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-5.808,-23.6112,
DBS0235,30.0,38.0,18.0,37.0,33.0,-14.6490666667,-18.2646933333,9,5,7,6,-15.488,-16.6832,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-19.844,-25.8116,
JJH0613,50.0,30.0,24.0,14.0,26.0,-15.4396,-20.41244,14,7,14,13,-16.94,-22.846,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-24.2016,
UFK0208,18.0,34.0,22.0,23.0,30.0,-16.3269333333,-19.9897066667,8,4,5,6,-18.876,-20.3164,0,-15.488,-19.8985333333,32,14,24,33,-17.666,-19.4274,0,-1,-22.748,-27.2172,
BLB0114,38.0,48.0,41.0,15.0,22.0,-15.8994,-20.26666,10,5,7,7,-16.456,-19.8384,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-9.196,-13.7244,
CKD0680,18.0,50.0,24.0,18.0,28.0,-16.0042666667,-21.62464,5,2,4,9,-18.876,-23.9564,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-8.228,-10.3092,
MKG0711,17.0,26.0,43.0,32.0,38.0,-13.6810666667,-17.1548266667,20,11,16,17,-13.068,-15.6852,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-23.716,-12.9524,
EDA0684,38.0,42.0,40.0,39.0,33.0,-15.4557333333,-17.71336,10,4,7,8,-17.908,-16.3812,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-7.744,-12.7616,
IIL0513,37.0,13.0,26.0,38.0,34.0,-14.7781333333,-20.67872,13,10,15,12,-15.246,-21.5494,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-12.9796,
TSM0363,34.0,19.0,20.0,39.0,33.0,-16.2624,-18.89536,12,6,7,12,-17.424,-17.2736,0,-15.488,-19.8985333333,32,14,24,33,-17.666,-19.4274,0,-1,-21.296,-25.2144,
PBP0002,49.0,35.0,23.0,10.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-21.296,-29.8944,
LHB0606,37.0,38.0,15.0,27.0,27.0,-15.3105333333,-20.1477466667,14,8,15,13,-15.73,-22.477,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-24.2016,
GTD0898,23.0,23.0,39.0,15.0,29.0,-13.0518666667,-19.11228,16,10,19,13,-11.132,-17.6948,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
CJH0702,46.0,24.0,30.0,25.0,37.0,-13.7133333333,-17.286,19,10,16,17,-13.31,-15.759,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-23.716,-12.9524,
DMK0257,33.0,20.0,26.0,26.0,30.0,-13.7778666667,-17.72168,9,6,8,5,-12.584,-15.7976,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-7.744,-14.8416,
WIQ0567,25.0,41.0,10.0,47.0,39.0,-14.0037333333,-16.6812266667,11,5,8,13,-10.164,-14.5396,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-10.164,-9.8596,
PTH0830,43.0,44.0,42.0,43.0,34.0,-15.3750666667,-20.3754266667,15,10,13,15,-15.972,-20.7308,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.712,-21.3768,
NCO0666,40.0,45.0,10.0,12.0,31.0,-16.1656,-21.88184,5,2,4,8,-18.876,-23.9564,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-8.228,-10.3092,
MHG0733,43.0,30.0,24.0,42.0,29.0,-14.2457333333,-20.4816933333,14,6,14,14,-17.666,-20.7274,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-9.196,-15.2844,
RAW0915,43.0,50.0,21.0,43.0,24.0,-14.6813333333,-18.4132,9,5,7,8,-17.424,-17.2736,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-20.812,-26.1068,
HAM0985,20.0,17.0,29.0,16.0,20.0,0,0,0,0,0,0,0,0,0,-14.52,-21.0102222222,4,2,4,4,-17.424,-20.9136,0,-1,-21.296,-29.8944,
SAB0781,36.0,35.0,24.0,30.0,28.0,-15.004,-19.1009333333,15,6,14,20,-16.698,-19.9122,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-9.3396,
IBM0671,50.0,46.0,38.0,35.0,31.0,-16.1333333333,-21.0746666667,6,2,4,8,-18.876,-23.9564,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-8.228,-10.3092,
YDN0198,45.0,50.0,41.0,11.0,24.0,0,0,0,0,0,0,0,0,0,-16.335,-19.0215,2,1,2,1,-16.456,-20.3584,0,-1,-8.228,-14.4692,
GAF0060,41.0,16.0,39.0,25.0,22.0,-15.3589333333,-18.8971733333,8,4,6,7,-17.424,-17.2736,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-19.844,-25.8116,
AMM0014,48.0,38.0,15.0,44.0,36.0,0,0,0,0,0,0,0,0,0,-14.7136,-18.21504,3,3,3,5,-14.52,-15.348,0,-1,-13.552,-11.9328,
AMV0036,43.0,36.0,42.0,37.0,26.0,-16.2624,-19.4846933333,9,4,5,7,-18.876,-17.7164,0,-15.488,-19.8985333333,32,14,24,33,-17.666,-19.4274,0,-1,-22.748,-27.2172,
MOP0763,43.0,41.0,22.0,20.0,33.0,-14.9072,-19.2447466667,14,6,14,19,-16.698,-20.6922,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-9.3396,
CBG0490,50.0,31.0,35.0,10.0,29.0,-15.0846666667,-19.1775333333,17,10,15,17,-15.004,-17.0556,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
CNE0352,39.0,22.0,44.0,15.0,30.0,-15.0766,-20.24974,11,6,9,8,-17.182,-19.5398,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-17.908,-15.8612,
GQP0743,47.0,39.0,19.0,39.0,25.0,-14.1005333333,-20.4894133333,14,6,15,14,-15.73,-20.137,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-9.196,-15.2844,
PTH0552,20.0,13.0,32.0,20.0,28.0,-12.3258666667,-15.30288,12,8,10,8,-9.68,-14.392,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-24.2,-19.86,
GLR0975,33.0,44.0,26.0,24.0,24.0,0,0,0,0,0,0,0,0,0,-16.72,-19.3752727273,7,1,3,7,-18.876,-18.2364,0,-1,-11.616,-21.7424,
GTD0219,40.0,40.0,19.0,30.0,33.0,-14.8346,-20.72194,10,3,9,11,-17.424,-21.1736,0,-15.488,-19.8985333333,32,14,24,33,-17.666,-19.4274,0,-1,-11.616,-22.7824,
BKW0374,41.0,38.0,17.0,46.0,27.0,-15.8026,-18.57314,12,6,8,13,-16.214,-16.9046,0,-15.488,-19.8985333333,32,14,24,33,-17.666,-19.4274,0,-1,-21.296,-25.2144,
CAH0936,40.0,22.0,39.0,50.0,24.0,-16.3592,-19.7222133333,7,4,7,9,-17.424,-20.9136,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-20.812,-17.7868,
AIP0982,43.0,20.0,43.0,41.0,33.0,0,0,0,0,0,0,0,0,0,-14.52,-21.0102222222,4,2,4,4,-17.424,-20.9136,0,-1,-21.296,-29.8944,
KRV0372,40.0,39.0,25.0,35.0,32.0,-15.7784,-18.85176,12,6,8,12,-16.214,-16.9046,0,-15.488,-19.8985333333,32,14,24,33,-17.666,-19.4274,0,-1,-21.296,-25.2144,
IAT0263,28.0,23.0,30.0,30.0,27.0,-14.7136,-16.96704,8,3,5,6,-15.004,-15.7556,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-9.196,-15.8044,
JBD0616,40.0,21.0,25.0,37.0,27.0,-15.5848,-20.0580533333,15,8,14,13,-16.94,-20.506,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-24.2016,
RUM0880,40.0,37.0,17.0,38.0,26.0,-14.8588,-18.6926533333,16,10,14,15,-16.456,-18.5384,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-18.876,-10.9564,
DGM0754,42.0,18.0,42.0,24.0,24.0,-14.4393333333,-20.8527333333,13,5,14,14,-17.666,-22.0274,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-9.196,-15.2844,
SMY0792,43.0,37.0,39.0,42.0,25.0,-15.004,-22.4982666667,4,1,5,9,-16.94,-24.926,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-8.228,-25.3892,
HOB0994,38.0,39.0,15.0,43.0,33.0,0,0,0,0,0,0,0,0,0,-12.9604444444,-19.6101777778,4,3,4,7,-15.488,-22.9232,0,-1,-9.196,-13.2044,
DGN0480,21.0,25.0,44.0,20.0,31.0,-15.1814666667,-19.03372,17,9,14,16,-15.246,-17.1294,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
KJJ0293,41.0,42.0,23.0,39.0,33.0,-14.4393333333,-19.9167333333,13,6,16,15,-13.794,-21.1066,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.712,-19.2968,
JXH0493,36.0,32.0,23.0,15.0,31.0,-15.0685333333,-19.0859466667,17,10,15,16,-14.762,-16.9818,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
PGH0184,30.0,35.0,33.0,22.0,25.0,-14.5361333333,-18.94092,16,8,15,11,-15.73,-18.577,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.228,-16.0292,
JPW0741,40.0,38.0,44.0,30.0,33.0,-14.1166666667,-20.6503333333,14,6,15,13,-15.73,-21.177,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-9.196,-15.2844,
NMG0766,16.0,23.0,42.0,40.0,31.0,-15.1976,-18.98664,15,6,13,19,-16.94,-19.986,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-9.3396,
HMW0713,38.0,24.0,40.0,36.0,28.0,-13.7133333333,-17.0953333333,20,11,16,18,-13.31,-15.759,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-23.716,-12.9524,
MAH0864,30.0,46.0,25.0,20.0,25.0,-14.7136,-18.9603733333,15,10,14,15,-16.456,-20.3584,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-18.876,-10.9564,
QNF0205,35.0,41.0,22.0,21.0,29.0,0,0,0,0,0,0,0,0,0,-17.0206666667,-19.0572666667,3,1,1,1,-17.424,-19.3536,0,-1,-17.424,-25.5936,
KKW0879,36.0,42.0,21.0,31.0,27.0,-14.7781333333,-18.7893866667,16,10,14,15,-16.456,-18.5384,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-18.876,-10.9564,
TEM0093,28.0,24.0,45.0,14.0,30.0,-14.6652,-17.78428,7,2,5,5,-15.004,-16.7956,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-9.196,-15.8044,
RVF0201,36.0,32.0,38.0,29.0,28.0,0,0,0,0,0,0,0,0,0,-17.0206666667,-19.0572666667,3,1,1,1,-17.424,-19.3536,0,-1,-17.424,-25.5936,
TMA0069,33.0,38.0,42.0,14.0,33.0,-15.3266666667,-21.8686666667,6,4,6,8,-16.456,-25.2984,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-16.456,-31.0184,
VFM0814,46.0,45.0,44.0,19.0,28.0,-16.456,-18.7117333333,10,4,5,8,-17.908,-16.9012,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-13.068,-14.3852,
SBN0866,41.0,34.0,41.0,24.0,22.0,-14.9072,-18.95008,15,10,14,15,-16.698,-20.4322,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-18.876,-10.9564,
ZJE0857,35.0,34.0,36.0,38.0,31.0,-14.9072,-18.7074133333,16,10,14,14,-16.698,-18.6122,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-18.876,-10.9564,
HPM0986,41.0,36.0,38.0,23.0,24.0,0,0,0,0,0,0,0,0,0,-14.52,-21.0102222222,4,2,4,4,-17.424,-20.9136,0,-1,-21.296,-29.8944,
CJP0952,45.0,18.0,25.0,18.0,27.0,-12.9550666667,-18.0254266667,20,14,20,11,-11.858,-15.3162,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-7.744,-12.2416,
DRR0162,45.0,36.0,20.0,36.0,29.0,0,0,0,0,0,0,0,0,0,-18.15,-22.565,1,0,0,2,-17.666,-24.6274,0,-1,-17.908,-25.2212,
ESR0693,35.0,23.0,25.0,21.0,31.0,-16.0688,-18.52432,9,3,6,8,-18.876,-17.7164,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-7.744,-12.7616,
CWR0502,41.0,49.0,25.0,45.0,27.0,-14.7942666667,-18.4823066667,18,10,15,17,-14.762,-16.7218,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
SLB0049,14.0,27.0,16.0,22.0,20.0,0,0,0,0,0,0,0,0,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-18.392,-16.0088,
IDO0176,34.0,39.0,40.0,24.0,26.0,-14.3102666667,-17.78004,20,11,14,18,-15.73,-15.977,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-11.2016,
AGB0186,18.0,10.0,41.0,15.0,35.0,-14.9394666667,-19.1852533333,16,7,14,10,-16.94,-18.946,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.228,-16.0292,
RJB0088,20.0,42.0,37.0,45.0,24.0,-13.068,-16.8465333333,10,7,9,6,-12.1,-15.65,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-7.744,-14.8416,
OCB0805,37.0,33.0,42.0,16.0,18.0,-15.1330666667,-23.43896,3,1,5,9,-17.908,-25.2212,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-8.228,-25.3892,
ETR0428,36.0,21.0,40.0,20.0,20.0,-15.1008,-20.12712,11,6,9,9,-17.182,-19.5398,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-10.648,-11.0472,
IKP0472,32.0,10.0,37.0,38.0,31.0,-15.3428,-21.31892,12,5,12,14,-17.908,-21.8412,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-21.78,-19.642,
LHB0967,37.0,38.0,41.0,47.0,33.0,-12.6324,-17.42436,21,15,21,10,-11.374,-14.9086,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-7.744,-12.2416,
CCM0467,43.0,40.0,19.0,26.0,25.0,-14.8588,-21.37932,11,5,13,15,-16.698,-23.0322,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-21.78,-19.642,
GKO0078,44.0,46.0,21.0,24.0,29.0,-16.5528,-21.40192,9,4,6,8,-18.392,-23.8088,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-17.908,-15.8612,
GNS0178,30.0,17.0,42.0,26.0,33.0,-14.8265333333,-18.9601466667,16,7,14,10,-16.94,-18.946,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-13.068,-25.3052,
SSS0345,40.0,21.0,38.0,16.0,20.0,-14.762,-19.1138,16,7,14,11,-16.94,-18.946,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.228,-16.0292,
LOM0086,18.0,10.0,34.0,23.0,33.0,-14.1005333333,-17.92408,9,6,8,5,-12.584,-16.3176,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-7.744,-14.8416,
SSR0278,34.0,32.0,45.0,15.0,24.0,-16.2866,-20.38474,10,5,7,7,-17.182,-20.0598,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-9.196,-13.7244,
ALH0402,43.0,23.0,43.0,46.0,32.0,-15.8682857143,-18.9906,8,5,7,4,-17.424,-19.8736,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-10.164,-26.4996,
AKK0329,45.0,22.0,25.0,39.0,22.0,-14.7458666667,-18.7102133333,17,8,14,11,-16.94,-18.686,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.228,-16.0292,
EWH0191,33.0,17.0,22.0,23.0,27.0,0,0,0,0,0,0,0,0,0,-16.335,-19.0215,2,1,2,1,-16.456,-20.3584,0,-1,-8.712,-8.3768,
TVS0050,40.0,38.0,18.0,30.0,29.0,0,0,0,0,0,0,0,0,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-18.392,-16.0088,
TUC0632,38.0,44.0,10.0,13.0,31.0,-12.9228,-19.28092,13,9,17,10,-11.616,-19.1424,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-18.392,-26.4088,
SKG0759,22.0,15.0,43.0,41.0,26.0,-15.3266666667,-19.0086666667,15,6,13,20,-16.94,-19.986,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-9.3396,
IMG0320,37.0,14.0,12.0,24.0,23.0,-14.7136,-17.90304,20,10,13,18,-16.456,-16.1984,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-11.2016,
BBG0325,41.0,50.0,30.0,37.0,40.0,-14.1328,-17.5005866667,21,11,14,17,-15.73,-15.977,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-11.2016,
